Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
/pass-through-https-cert/zee/api-permanencia/v1/asignacionCorrelativoTransportista/getRangosUser?idUsuario=5d192cae-37d3-45e4-af7f-20361ac8db70-64,100,38,27,84,8.46,0.000%,.16828,0.19,0.14,1177.0
/pass-through-https-cert/zee/api/v1/personas/find_by_fullName-65,100,77,58,135,15.48,0.000%,.16827,0.11,0.38,656.0
/pass-through-https-cert/zee/api-permanencia/v1/asignacionCorrelativoTransportista/getRangosUser-66,100,95,65,196,29.64,0.000%,.16826,0.11,0.38,642.6
/pass-through-https-cert/zee/api-permanencia/v1/empresaTransporte/find_by_Name?name=t-67,100,38,28,89,10.20,0.000%,.16828,0.19,0.13,1176.9
/pass-through-https-cert/zee/api-permanencia/v1/empresaTransporte/find_by_Name?name=tr-70,100,38,28,89,11.30,0.000%,.16828,0.19,0.13,1177.0
/pass-through-https-cert/zee/api-permanencia/v1/empresaTransporte/find_by_Name-69,100,79,59,125,15.50,0.000%,.16827,0.11,0.38,653.6
/-68,100,158,131,279,24.47,100.000%,.16825,0.08,0.10,468.0
/pass-through-https-cert/zee/api-permanencia/v1/empresaTransporte/find_by_Name-71,100,94,53,1326,126.07,0.000%,.16826,0.11,0.38,679.0
/pass-through-https-cert/zee/api-permanencia/v1/empresaTransporte/find_by_Name?name=%5Bobject%20Object%5D-72,100,37,27,87,9.56,0.000%,.16827,0.19,0.13,1177.0
/pass-through-https-cert/zee/api-permanencia/v1/empresaTransporte/find_by_Name-73,100,76,56,155,18.79,0.000%,.16827,0.10,0.38,582.0
/pass-through-https-cert/zee/api-permanencia/v1/asignacionCorrelativoTransportista/-74,100,37,28,71,6.91,0.000%,.16827,0.20,0.13,1192.0
/pass-through-https-cert/zee/api-permanencia/v1/asignacionCorrelativoTransportista/-75,100,84,64,171,18.83,0.000%,.16826,0.11,0.42,656.0
/pass-through-https-cert/zee/api-configuracion/v1/notificaciones-76,100,37,28,120,11.40,0.000%,.16828,0.20,0.13,1192.0
/pass-through-https-cert/zee/api-configuracion/v1/notificaciones-77,100,78,61,131,12.72,0.000%,.16827,0.10,0.40,601.0
/pass-through-https-cert/zee/api-permanencia/v1/asignacionCorrelativoTransportista/bandeja?fechaInicio=2024-01-31%2000:00:00&fechaFin=2024-01-31%2023:59:59&page=0&size=20-78,100,40,28,123,15.31,0.000%,.16829,0.19,0.15,1176.9
/pass-through-https-cert/zee/api-permanencia/v1/asignacionCorrelativoTransportista/bandeja-79,100,90,59,216,25.06,0.000%,.16826,0.55,0.39,3368.9
/pass-through-https-cert/zee/api-permanencia/v1/asignacionCorrelativoTransportista/getRangosUser?idUsuario=5d192cae-37d3-45e4-af7f-20361ac8db70-80,100,39,27,107,11.76,0.000%,.16827,0.19,0.14,1177.0
/pass-through-https-cert/zee/api-permanencia/v1/asignacionCorrelativoTransportista/getRangosUser-81,100,91,62,190,26.69,0.000%,.16826,0.11,0.38,649.4
/pass-through-https-cert/zee/api-permanencia/v1/asignacionCorrelativoTransportista/-82,100,96,65,253,26.53,0.000%,.16826,0.20,0.42,1225.5
/pass-through-https-cert/zee/api-configuracion/v1/notificaciones-83,100,82,60,174,21.21,0.000%,.16827,0.10,0.40,582.2
/pass-through-https-cert/zee/api-permanencia/v1/asignacionCorrelativoTransportista/bandeja-84,100,93,63,222,29.76,0.000%,.16826,0.55,0.39,3368.9
/pass-through-https-cert/zee/api-permanencia/v1/asignacionCorrelativoTransportista/updatStateAsigTransp-85,100,39,27,102,12.84,0.000%,.16829,0.19,0.13,1176.9
/pass-through-https-cert/zee/api-permanencia/v1/asignacionCorrelativoTransportista/updatStateAsigTransp-86,100,97,63,164,27.05,0.000%,.16827,0.11,0.45,672.0
/pass-through-https-cert/zee/api-permanencia/v1/asignacionCorrelativoTransportista/bandeja?fechaInicio=2024-01-31%2000:00:00&fechaFin=2024-01-31%2023:59:59&page=0&size=20-87,100,40,29,97,11.87,0.000%,.16830,0.19,0.15,1176.9
/pass-through-https-cert/zee/api-permanencia/v1/asignacionCorrelativoTransportista/bandeja-88,100,89,64,207,21.66,0.000%,.16829,0.56,0.39,3380.4
/pass-through-https-cert/zee/api-permanencia/v1/asignacionCorrelativoTransportista/updatStateAsigTransp-89,100,97,65,225,30.99,0.000%,.16831,0.11,0.45,678.9
/pass-through-https-cert/zee/api-permanencia/v1/asignacionCorrelativoTransportista/bandeja-90,100,100,65,1215,114.13,0.000%,.16831,0.55,0.39,3369.0
/pass-through-https-cert/zee/api-permanencia/v1/asignacionCorrelativoTransportista/bandeja-91,100,97,62,236,33.20,0.000%,.16830,0.55,0.39,3368.9
/pass-through-https-cert/zee/api-permanencia/v1/asignacionCorrelativoTransportista/bandeja?fechaInicio=2024-01-31%2000:00:00&fechaFin=2024-01-31%2023:59:59&page=0&size=20-92,100,39,27,97,12.41,0.000%,.16832,0.19,0.15,1176.9
/pass-through-https-cert/zee/api-permanencia/v1/asignacionCorrelativoTransportista/bandeja-93,100,109,61,1202,114.62,0.000%,.16831,0.55,0.39,3375.8
/pass-through-https-cert/zee/api-permanencia/v1/asignacionCorrelativoTransportista/bandeja?fechaInicio=2024-01-03%2000:00:00&fechaFin=2024-01-31%2023:59:59&page=0&size=20-94,100,51,28,1206,116.76,0.000%,.16833,0.19,0.15,1177.0
/pass-through-https-cert/zee/api-permanencia/v1/asignacionCorrelativoTransportista/bandeja-95,100,114,66,917,89.43,0.000%,.16832,1.60,0.39,9730.3
/pass-through-https-cert/zee/api-permanencia/v1/asignacionCorrelativoTransportista/bandeja-96,100,93,65,178,24.96,0.000%,.16833,0.55,0.39,3363.9
TOTAL,9500,103,17,3474,116.67,1.053%,15.72866,1005.17,27.61,65440.5
